disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
4297,GA,Wilcox (County),ABBEVILLE,31001,25,6831.03,13,170775.78,2,7,0,0,4,7,124755.29,108419.4,7838,8497.89,1,2,4,3,d6305af6-d758-40c3-bcdb-27d193df233d
4297,GA,Wilcox (County),PITTS,31072,2,298.27,2,596.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,dfa339d4-8bf3-4d4e-9dfe-4580a1cd04cb
4297,GA,Wilcox (County),REBECCA,31783,2,419.65,1,839.3,0,1,0,0,0,1,1034,0,1034,0,1,0,0,0,ff0fee0a-1ab8-407f-abfd-b256e9ba1027
4297,GA,Wilcox (County),ROCHELLE,31079,31,1459.72,15,45251.38,0,14,1,0,0,7,17625.86,9630.48,6544,1451.38,4,3,0,0,9d145552-b467-4a26-8b4b-00fb8db81560
4297,GA,Worth (County),ALBANY,31705,15,321.47,13,4821.98,1,12,0,0,0,2,2578.37,574.38,1504,499.99,2,0,0,0,34d1db0c-ea46-45ce-ac88-d76d6bcef54c
4297,GA,Worth (County),ARABI,31712,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3b9169ac-2946-49b9-b2be-f37912e7659e
4297,GA,Worth (County),ASHBURN,31714,11,7864.22,5,86506.44,1,1,1,1,1,3,31837.18,25577.9,3250,3009.28,1,0,2,0,d663c51f-0615-4e52-b404-739fdf9f26cf
4297,GA,Worth (County),OAKFIELD,31772,12,693.33,5,8319.92,0,5,0,0,0,2,7241.65,4416.76,1232,1592.89,1,1,0,0,fd20b5fa-9201-4923-a633-364330a581b4
4297,GA,Worth (County),POULAN,31781,1,358.24,1,358.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44282f50-7e8d-405d-8d86-d17df561f6b6
4297,GA,Worth (County),SYLVESTER,31791,94,3565.18,42,335126.82,3,32,2,2,3,13,94523.26,68737.64,11798,13724.64,9,1,3,1,dd326fc7-5fd1-40af-964b-edc066bfe73b
4297,GA,Worth (County),WARWICK,31796,9,264.87,4,2383.8,1,3,0,0,0,2,4714.2,2250.2,2464,0,2,0,0,0,b8760ede-00b4-4631-95a4-c64170ae632a
4300,LA,Livingston (Parish),DENHAM SPRINGS,70706,22,4184.08,18,92049.73,1,15,0,1,1,9,86465,65841.13,12784,7839.87,2,4,3,1,0f2ffe3c-1bee-4a4c-9463-6324f89b4eee
4300,LA,Livingston (Parish),DENHAM SPRINGS,70726,5,277.24,4,1386.18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,126928f6-cb35-425d-8157-1dddf296a855
4300,LA,Livingston (Parish),LIVINGSTON,70754,1,4285.82,1,4285.82,0,1,0,0,0,1,1484,0,1484,0,1,0,0,0,559fd6a3-c0c3-4e24-901a-aa92029737de
4300,LA,Livingston (Parish),SPRINGFIELD,70462,8,416.89,4,3335.12,1,3,0,0,0,1,4138.12,2426.12,1712,0,0,1,0,0,74349fbf-0dad-42b9-8f3a-d7e57d3ca4a5
4300,LA,Livingston (Parish),WALKER,70785,5,433.41,3,2167.04,1,2,0,0,0,1,3128,0,3128,0,1,0,0,0,92f914f3-72a0-4dca-a4e6-0604dfd16847
4300,LA,Orleans (Parish),ARABI,70032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549b28a-7933-456c-bb45-658f204f7bef
4300,LA,Orleans (Parish),CHALMETTE,70043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40c17836-4479-4651-97e1-f0a2a73dc287
4300,LA,Orleans (Parish),DESTREHAN,70047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a67afce-ea11-4a04-a866-1f70ad9ca43c
4300,LA,Orleans (Parish),JEFFERSON,70121,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,046ce30c-76a8-490d-a170-37e4d68c72aa
4300,LA,Orleans (Parish),NEE ORLEANS,70127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e11a6879-8c39-4db9-8804-82650dcbb669
4300,LA,Orleans (Parish),NEW ORL,70127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e1db284-248c-4aa5-a0fd-6e35b1c620ad
4300,LA,Orleans (Parish),NEW ORLEANS,70114,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8b56da66-cf01-4abc-a534-72695b251d6c
4300,LA,Orleans (Parish),NEW ORLEANS,70116,1,39.15,1,39.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17f19496-f03f-4267-8d93-82ce392512b5
4300,LA,Orleans (Parish),NEW ORLEANS,70117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3cee48f-f362-4707-abb9-edec124ce902
4300,LA,Orleans (Parish),NEW ORLEANS,70118,7,54.55,4,381.85,2,2,0,0,0,1,298.84,0,0,298.84,1,0,0,0,6fe5ac6a-9a53-4558-9cc5-2274ea556048
4300,LA,Orleans (Parish),NEW ORLEANS,70119,6,71.13,3,426.78,0,3,0,0,0,0,0,0,0,0,0,0,0,0,d2da0b38-57cd-4381-8aea-08cd842d235b
4300,LA,Orleans (Parish),NEW ORLEANS,70122,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bc639b18-eb6b-443f-b368-0bc55cee56cd
4300,LA,Orleans (Parish),NEW ORLEANS,70123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79e2c8ec-bcdf-4afc-a6c6-f4b6d7951bd6
4300,LA,Orleans (Parish),NEW ORLEANS,70125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4ad6a5ec-2e9c-4aae-95d0-2d9df2a465e7
4300,LA,Orleans (Parish),NEW ORLEANS,70126,160,925.21,92,148033.98,30,57,3,2,0,25,101921.32,53881.59,36348,11691.73,17,4,4,0,52c0eaee-36da-4d84-8d91-e4e05cb56b61
4300,LA,Orleans (Parish),NEW ORLEANS,70127,1228,2819.03,521,3461773.93,26,442,24,10,19,213,1580609.42,1057045.76,403276,117278.31,93,70,50,10,8eb3b3e9-a68d-4d8e-ad10-100b24fa92ce
4300,LA,Orleans (Parish),NEW ORLEANS,70128,233,1862.32,108,433921.59,6,96,2,0,4,28,190991.15,133550.1,38000,18861.21,12,12,4,3,95bca365-1fb2-4637-91f6-ab2853e6d63a
4300,LA,Orleans (Parish),NEW ORLEANS,70129,77,744.84,24,57352.51,8,14,1,0,1,5,57152,37974.06,6080,13097.94,2,1,2,1,0d022072-bc6b-4ec7-8c5b-c359f23873fb
4300,LA,Orleans (Parish),NEW ORLEANS,70131,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61ed7b35-85a0-4a85-9c14-300e955742f6
4300,LA,Orleans (Parish),NEW O RLEANS,70127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3e8e0f0-35ab-43b8-aeef-a20df2497ec4
4419,AL,Lee (County),AUBURN,36830,1,79.1,1,79.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8ba983ff-ae43-4ec8-aa1a-d5f908d9c74b
4419,AL,Lee (County),AUBURN,36832,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68221125-4d2c-4f3f-97d4-4d6c8ec67074
4419,AL,Lee (County),CUSSETA,36852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f0213190-709b-4b71-b3e0-8a2e2ea6304f
4419,AL,Lee (County),OPELIKA,36801,5,175.39,1,876.96,0,1,0,0,0,1,203.06,0,0,203.06,1,0,0,0,d3ce82d5-06df-4ac4-bed9-748d6d1413bc
4419,AL,Lee (County),OPELIKA,36804,227,11692.98,154,2654306.68,16,98,3,3,34,46,725632.26,586841.18,38754,99786.88,20,7,19,13,88fd5f0d-f19f-4831-959a-49e416170bb9
4419,AL,Lee (County),PHENIX CITY,36867,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e48f66c0-6493-4508-a680-cd9fedc5b73e
4419,AL,Lee (County),PHENIX CITY,36870,16,59.33,3,949.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4c39c85c-e91c-4706-9fd0-92fffe766fb5
4419,AL,Lee (County),SALEM,36874,116,6282.24,64,728739.85,5,50,0,2,7,18,179058.87,155879.2,19590,3589.67,10,4,4,4,4d4ce06d-c936-4052-88e5-0eab0cf1b5a5
4419,AL,Lee (County),SMITHS,36877,10,1659.46,6,16594.59,0,6,0,0,0,4,12589.61,7338.55,5048,203.06,2,2,0,0,72534cc0-c2d7-4755-a6b9-746b7ce57523
4419,AL,Lee (County),SMITHS STA,36877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050cfb8-fee1-4414-8077-12d57a062fc7
4419,AL,Lee (County),SMITHS STATION,36877,161,4150.83,76,668283.23,9,57,4,0,6,26,177841.62,125362.11,25776,26703.51,17,4,5,2,a72eab89-bbbf-4470-8ab1-cb8b3a26c8bf
4447,OH,Auglaize (County),CRIDERSVILLE,45806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,060e7c49-6402-4899-8371-bf3d00374439
4447,OH,Auglaize (County),NEW KNOXVILLE,45871,1,2376.23,1,2376.23,0,1,0,0,0,1,697.52,697.52,0,0,1,0,0,0,1b40536b-7081-4299-babb-970b5aab9378
4447,OH,Auglaize (County),SAINT MARYS,45885,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,f1d14361-3b9a-47f2-9f42-badf492b2539
4447,OH,Auglaize (County),WAPAKONETA,45895,21,4490.59,13,94302.44,3,7,0,2,1,5,56475.44,41315.22,2406,12754.22,3,0,2,0,4dcc576b-7ca8-4357-9dc0-f0db9eb352d5
4447,OH,Darke (County),ARCANUM,45304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c896e6ce-8318-4fec-8dae-3fc1f399ccb5
4447,OH,Darke (County),GREENVILLE,45331,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a9f9d23e-52d4-4a92-8584-04cf91a0a665
4447,OH,Darke (County),NEW MADISON,45346,12,166.73,3,2000.7,0,3,0,0,0,1,588.8,588.8,0,0,1,0,0,0,6ab4cf1a-5522-4486-9851-4edfc17aabca
4447,OH,Greene (County),BEAVERCREEK,45431,267,273.64,43,73062.12,9,33,0,1,0,4,10202.18,6648.19,3304,249.99,2,2,0,0,85712a9f-0f43-4aaa-ae0e-86fc500d7700
4447,OH,Greene (County),BEAVERCREEK,45432,5,28.37,1,141.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6c16a936-f5e6-4916-878e-a35b05b5a292
4447,OH,Greene (County),BEAVERCREEK,45434,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9fd5927c-fddc-4c03-8ad4-5b3091b35c70
4447,OH,Greene (County),BEAVER CREEK,45431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5fecdb54-e3a6-47cd-9bac-e9ee00a27cc6
4447,OH,Greene (County),BEAVERCRK TWP,45385,1,2620.35,1,2620.35,0,1,0,0,0,1,8563.06,0,0,8563.06,0,1,0,0,c8b70b9e-ee45-4f83-bcd6-eef9f88e906e
4447,OH,Greene (County),DAYTON,45424,1,573.57,1,573.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3354d85e-18da-43fd-ae61-c647313b748c
4447,OH,Greene (County),DAYTON,45431,62,3599.45,14,223165.84,3,9,1,0,1,7,41344.61,37248.89,3304,406.12,6,0,1,1,1472e6d0-2c16-48d3-86ba-dc9d87590c15
4447,OH,Greene (County),DAYTON,45434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923fc2f1-2966-4c85-9b10-7eb3ffbbb65b
4447,OH,Greene (County),FAIRBORN,45324,61,47.32,13,2886.7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,12ec0375-a3bd-490d-b11b-2397e7ed260e
4447,OH,Greene (County),JAMESTOWN,45335,5,9850.83,2,49254.17,0,1,0,0,1,1,36098,34900,1198,0,0,0,1,1,f472915e-b38b-444b-a6fd-a90f1aa4e2bd
4447,OH,Greene (County),RIVERSIDE,45431,2,119.2,1,238.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7baac965-c700-4c8e-9add-551841828b85
4447,OH,Greene (County),XENIA,45385,39,666.03,13,25975.2,0,13,0,0,0,3,2452,2248.94,0,203.06,3,0,0,0,bc665291-1b86-4f9c-98f5-9a9f446ae6a8
4447,OH,Greene (County),YELLOW SPRINGS,45387,12,28.88,4,346.52,3,1,0,0,0,0,0,0,0,0,0,0,0,0,fe8578df-f725-486d-9e8d-321db20fa0c6
4447,OH,Hocking (County),LANCASTER,43130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18b791a1-c7d3-4c10-9800-647996910f25
4447,OH,Hocking (County),LAURELVILLE,43135,19,3059.33,7,58127.35,0,6,0,0,1,2,47374.1,39570.5,1142,6661.6,0,1,1,1,a0fdd332-1f63-4bfe-a9a3-f54e29083873
4447,OH,Hocking (County),LOGAN,43138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5cb88872-96c3-443d-b8fb-65fe0bbe65ed
4447,OH,Hocking (County),ROCKBRIDGE,43149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40277cfb-130a-4369-aa63-e8670d9ba1c0
4447,OH,Hocking (County),SOUTH BLOOMINGVILLE,43152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5cf3d14a-ba26-40c2-952f-412c14eb2ed6
4447,OH,Hocking (County),SUGAR GROVE,43155,1,5.44,1,5.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b1d11e9b-104b-44af-a0a5-357aa8a0a181
4447,OH,Hocking (County),UNION FURNACE,43158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5df093e6-edec-4613-8ecb-df49dbaa0e08
4447,OH,Mahoning (County),AUSTINTOWN,44515,3,706.23,2,2118.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3a649347-a281-4793-9b51-2296e436623a
4447,OH,Mahoning (County),BOARDMAN,44512,71,988.09,57,70154.04,7,50,0,0,0,19,49226.42,39904.49,5622,3699.93,13,6,0,0,3cd904fc-3c64-4744-9239-f7161ea742bb
4447,OH,Mahoning (County),CAMPBELL,44405,9,459.22,9,4132.94,2,7,0,0,0,1,3804.57,1260.57,1794,750,0,1,0,0,27b95154-2131-43e3-b3f5-3f5d95bb31ea
4447,OH,Mahoning (County),CANFIELD,44406,146,2071.19,123,302393.49,16,100,7,0,0,67,259135.3,225779.86,24764,8591.44,43,15,9,0,65cb25d1-cce2-4147-ba8c-23932fd2541e
4447,OH,Mahoning (County),COLUMBIANA,44408,1,326.16,1,326.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62e65971-584c-4c07-a139-0cb76501a1ff
4447,OH,Mahoning (County),DIAMOND,44412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52f2081c-f218-4842-8126-71766a853ac2
4447,OH,Mahoning (County),ELLSWORTH,44416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64b66597-d4b0-432f-84a0-8f97fa9136d6
4447,OH,Mahoning (County),LAKE MILTON,44429,2,1948.65,2,3897.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3a86b121-0741-488c-ad28-f9a809c5696e
4447,OH,Mahoning (County),LOWELLVILLE,44436,5,620.46,5,3102.31,1,4,0,0,0,1,1415.65,965.65,0,450,1,0,0,0,3e67df72-4e44-4b95-969b-aa1963bcf824
4447,OH,Mahoning (County),NEW MIDDLETOWN,44442,7,569.26,6,3984.8,1,5,0,0,0,2,2645.31,2095.32,0,549.99,2,0,0,0,0924b595-dbd4-4a41-927f-b0c753c64909
4447,OH,Mahoning (County),NORTH JACKSON,44451,4,846.89,4,3387.57,0,4,0,0,0,1,487.49,487.49,0,0,1,0,0,0,af9ff701-9f55-4979-acad-e84e7bcccd31
4447,OH,Mahoning (County),NORTH LIMA,44452,5,579.29,5,2896.46,2,3,0,0,0,3,2196.47,2196.47,0,0,3,0,0,0,36565db9-7993-4ae8-9ab8-f018315ce725
4447,OH,Mahoning (County),POLAND,44514,17,1504.26,15,25572.48,2,13,0,0,0,5,15337.6,13587.63,0,1749.97,4,0,1,0,6a2c1868-6071-4eae-8fbc-7bd0d5499baf
4447,OH,Mahoning (County),SALEM,44460,2,301.44,2,602.88,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5e3e4d91-9409-4f40-ab45-2daa844524c6
4447,OH,Mahoning (County),STRUTHERS,44471,12,823.66,12,9883.93,3,9,0,0,0,3,10470.3,8676.3,1794,0,2,1,0,0,c82c5c1c-78a8-476c-9f06-112810e84ad0
4447,OH,Mahoning (County),YOUNGSTOWN,44502,36,569.99,32,20519.47,1,31,0,0,0,8,17916.31,11952.1,3970,1994.21,6,2,0,0,cea53607-2558-440c-b00d-009b549d3236
4447,OH,Mahoning (County),YOUNGSTOWN,44504,15,618.14,14,9272.03,0,14,0,0,0,3,5719.91,3189.92,2280,249.99,2,1,0,0,84dd994e-2bd7-43ea-bbdb-0f8685260857
4447,OH,Mahoning (County),YOUNGSTOWN,44505,37,547.22,33,20247.24,8,25,0,0,0,6,7746.51,6621.53,0,1124.98,6,0,0,0,f86cf450-570f-44a0-938d-547220fb09a9
4447,OH,Mahoning (County),YOUNGSTOWN,44506,8,664.97,8,5319.79,1,7,0,0,0,2,3647.31,2109.32,1088,449.99,2,0,0,0,d26fd2ae-f36d-46da-b592-7d1826641325
4447,OH,Mahoning (County),YOUNGSTOWN,44507,24,760.75,20,18257.96,2,18,0,0,0,5,13854.77,9613.78,4160,80.99,2,3,0,0,37df4bf3-66af-46d5-807a-85f32d0b05a7
4447,OH,Mahoning (County),YOUNGSTOWN,44509,16,488.98,14,7823.6,1,13,0,0,0,4,3271.37,1654.29,0,1617.08,4,0,0,0,ed85107a-5220-4e13-94ae-06816ec5c53f
4447,OH,Mahoning (County),YOUNGSTOWN,44510,8,610.51,8,4884.04,0,8,0,0,0,1,2443.2,2443.2,0,0,1,0,0,0,f3a49c1c-74d8-4a71-a128-7d7dc07abdf1
4447,OH,Mahoning (County),YOUNGSTOWN,44511,72,838.19,69,60349.81,6,62,0,1,0,11,42554.9,32191.87,6046,4317.03,7,3,1,0,b5084131-f66d-4e5c-8dd0-82bd8eac9e03
4447,OH,Mahoning (County),YOUNGSTOWN,44512,168,1079,141,181271.67,9,131,1,0,0,54,126018.96,104226.05,11586,10206.91,45,6,3,0,d1c1ea04-8591-4316-b904-67cb834d0c6a
4447,OH,Mahoning (County),YOUNGSTOWN,44514,31,2046.67,30,63446.82,3,26,0,1,0,16,53743.96,46798.03,3546,3399.93,14,1,1,0,f76711b6-3fdf-46b1-a064-9226a28d9851
4447,OH,Mahoning (County),YOUNGSTOWN,44515,9,2013.95,9,18125.59,0,8,1,0,0,1,8273.72,6903.72,1370,0,0,1,0,0,f3f995ad-47c8-4cd5-9c10-a05963c07313
4447,OH,Mercer (County),CELINA,45822,80,14394.04,32,1151523.08,2,17,4,3,6,8,16055.77,10398.43,1032,4625.34,8,0,0,0,5c4592c0-9198-49f4-ac21-e558f67193f5
4447,OH,Mercer (County),MONTEZUMA,45866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23f35505-b96d-4a5d-a25d-b7aabb768a8c
4447,OH,Mercer (County),SAINT HENRY,45883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d8af3caf-a063-4094-b9e8-fa11eec3387b
4447,OH,Miami (County),FLETCHER,45326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02935b08-086b-40d1-86a8-ff413514d00c
4447,OH,Miami (County),LAURA,45337,34,28238.66,16,960114.47,1,9,1,0,5,3,43264.65,35719.9,1198,6346.75,2,0,1,1,5b3e9d0f-9a44-41e1-a59d-1350a0650988
4447,OH,Miami (County),LUDLOW FALLS,45339,35,2240.6,18,78420.95,2,14,1,0,1,3,9734.91,8536.91,1198,0,2,1,0,0,96ad4b6a-d9b6-4f3b-afb3-fc6560643a4c
4447,OH,Miami (County),PIQUA,45356,1,415.1,1,415.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0ba8c40a-7725-4470-971a-b673bdb23245
4447,OH,Miami (County),PLEASANT HILL,45359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc146c4f-75c3-4510-92fd-d07d2c5264ce
4447,OH,Miami (County),TIPP CITY,45371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f438ea1e-920d-4119-861f-e4b8cc739333
4447,OH,Miami (County),TROY,45373,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2acf6c27-a08c-4b8e-8b16-769652fecb4b
4447,OH,Miami (County),WEST MILTON,45383,26,1647.88,7,42844.76,0,6,0,1,0,1,622,622,0,0,1,0,0,0,a1fb8397-6f05-4681-8e26-92d5eabee238
4447,OH,Montgomery (County),BEAVERCREEK,45431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bfaefc7d-009c-4e06-9d60-0919027b29c4
4447,OH,Montgomery (County),BROOKVILLE,45306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9df6cf7a-524e-4d3d-a31d-6e1d855acf4b
4447,OH,Montgomery (County),BROOKVILLE,45309,118,952.5,20,112394.52,5,12,1,1,1,10,64500.36,46033.15,10580,7887.21,6,2,2,0,6ab90545-ca8e-4c66-a949-1b0c8703b74c
4447,OH,Montgomery (County),CENTERVILLE,45458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8248bedd-e9e9-4b6a-a925-88d165c37cf7
4447,OH,Montgomery (County),CLAYTON,45315,85,3160.69,19,268659.07,1,16,0,0,2,4,51159.2,38902.23,4880,7376.97,1,2,1,1,6dc61440-82d5-4358-a2b1-1481e29dde56
4447,OH,Montgomery (County),DAYTON,45145,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0bf1b576-e6c3-4bee-ad4c-af0340b8ecb1
4447,OH,Montgomery (County),DAYTON,45402,13,93.05,9,1209.64,3,6,0,0,0,0,0,0,0,0,0,0,0,0,42031651-d97e-4d45-8576-b8a470f76df5
4447,OH,Montgomery (County),DAYTON,45403,52,306.61,31,15943.77,3,28,0,0,0,6,8166.75,3574.3,3576,1016.45,6,0,0,0,f259cc2d-b75c-414a-b483-fd28c4ce5074
4447,OH,Montgomery (County),DAYTON,45404,163,2222.82,97,362319.09,6,89,1,0,1,39,130541.59,98529.79,25920,5742.49,27,11,1,0,70ba6276-df59-49d6-8e15-5706eed0a95f
4447,OH,Montgomery (County),DAYTON,45405,193,253.32,84,48890.8,15,69,0,0,0,18,36252.35,18279.94,9382,8590.41,16,2,0,0,87bfcf49-723c-479e-910c-09ee29071a14
4447,OH,Montgomery (County),DAYTON,45406,37,466.63,25,17265.39,8,17,0,0,0,4,26860.32,11541.2,14188,1131.12,0,3,1,0,0dbe8b07-4378-4762-982c-17c4b2046441
4447,OH,Montgomery (County),DAYTON,45409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42f836e5-8eb7-41af-b00f-e7f1100f6393
4447,OH,Montgomery (County),DAYTON,45410,6,623.59,5,3741.53,1,4,0,0,0,3,4545.15,2398.53,1576,570.62,2,1,0,0,9ea42679-c782-4e89-91c7-dd5602bf5509
4447,OH,Montgomery (County),DAYTON,45414,440,2172.49,196,955897.54,19,163,7,3,4,81,350071.1,241311.54,69993,36772.91,59,13,9,2,d7ebadb4-f0bd-450c-8813-8ee9b470c537
4447,OH,Montgomery (County),DAYTON,45415,230,698.76,77,160714.35,10,64,1,2,0,18,56589.03,46009.77,9654,925.26,14,3,1,0,69659f91-bfaf-4332-8c14-a56fdfd31840
4447,OH,Montgomery (County),DAYTON,45416,72,215.7,27,15530.64,1,26,0,0,0,3,15275.72,3320.72,11820,135,2,0,1,0,49813557-3898-48f9-a73c-250f48a22142
4447,OH,Montgomery (County),DAYTON,45417,39,171.85,26,6702.14,8,18,0,0,0,2,2070.22,1867.16,0,203.06,2,0,0,0,ba7410a3-03f7-4797-a9ac-2465a5e17c98
4447,OH,Montgomery (County),DAYTON,45419,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48185cdb-699a-45e3-993a-c28866c9a7ed
4447,OH,Montgomery (County),DAYTON,45420,4,132.61,2,530.44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,059a53df-914d-421a-af7a-f0832c39819b
4447,OH,Montgomery (County),DAYTON,45424,44,140.17,12,6167.27,5,7,0,0,0,2,3592.76,3592.76,0,0,2,0,0,0,78ffa1dd-214b-4013-a8b6-25120cb8630e
4447,OH,Montgomery (County),DAYTON,45426,272,1298.38,92,353159.22,18,64,6,1,3,16,50073.46,29053.19,15830.7,5189.57,12,2,2,0,a39fdc0a-cc34-4d1a-aa48-8425903deab9
4447,OH,Montgomery (County),DAYTON,45429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dccd6c33-3639-4dd2-95e6-54296cc86e74
4447,OH,Montgomery (County),DAYTON,45431,21,118.86,7,2496.16,1,6,0,0,0,3,2827.61,1437.05,1198,192.56,3,0,0,0,86330ac8-f719-45e2-b80b-470b64ac5e26
4447,OH,Montgomery (County),DAYTON,45459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dd5172f0-01ee-4196-8a24-a5f8c13e4d8c
4447,OH,Montgomery (County),ENGLEWOOD,45315,10,646.72,3,6467.18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,e610efaa-3956-408d-9a00-66c8c0957ce9
4447,OH,Montgomery (County),ENGLEWOOD,45322,9,237.7,2,2139.3,0,2,0,0,0,1,379.99,0,0,379.99,1,0,0,0,42666cec-8a2b-4b26-a6e9-23d68db2e69c
4447,OH,Montgomery (County),ENGLEWOOD,45415,1,1008.58,1,1008.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b17fb759-8bd2-4d5f-b95a-f1b038fc4739
4447,OH,Montgomery (County),HUBER HEIGHTS,45424,13,228.26,8,2967.42,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8be95f53-e3ff-4419-97f5-1ce81246ce99
4447,OH,Montgomery (County),KETTERING,45420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37056271-f248-4cf4-9667-d180d1f98911
4447,OH,Montgomery (County),MIAMISBURG,45342,4,828.07,2,3312.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,eda4fda3-290f-41a2-88d4-637ac1b04889
4447,OH,Montgomery (County),NEW CARLISLE,45344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58bed67c-a812-4aaf-b54d-e99e499b83c9
4447,OH,Montgomery (County),RIVERSIDE,45404,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75b851e6-593f-4876-a6bc-416ef3245463
4447,OH,Montgomery (County),RIVERSIDE,45431,7,14.29,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80aaa857-4496-4786-b5cd-cf38dd8e6233
